gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,individual_count,country_code,locality,institution_code,decimal_longitude,decimal_latitude,event_date,coordinate_uncertainty_in_meters
3646478093,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1294590219,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,9,NZ,"Perseverance Harbour, Campbell Island",CLO,169.21245,-52.56424,2021-12-07T00:00:00Z,NA
3587058120,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1310548808,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,360,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-07T00:00:00Z,NA
3573560420,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1290697713,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,300,FK,"Auto selected -52.19276, -58.83828",CLO,-58.838276,-52.192757,2021-12-07T00:00:00Z,NA
3558066395,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080527,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,360,FK,Saunders Island--The Neck,CLO,-60.2333,-51.30774,2021-12-07T00:00:00Z,NA
3553744039,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1291211013,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,600,FK,New Island--South rookery,CLO,-61.312115,-51.715824,2021-12-07T00:00:00Z,NA
3690086127,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1292003532,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,100,FK,West Point Island,CLO,-60.697468,-51.353252,2021-12-08T00:00:00Z,NA
3688389520,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1299344939,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,3,CL,AntarcticaCruise-20211208-1600,CLO,-65.64661,-56.48842,2021-12-08T00:00:00Z,NA
3675121654,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1317407656,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,15,FK,Cape Pembroke,CLO,-57.723152,-51.682945,2021-12-08T00:00:00Z,NA
3665451557,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1299342497,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,2,CL,AntarcticaCruise-20211208-1400,CLO,-65.40557,-56.94648,2021-12-08T00:00:00Z,NA
3638110778,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1299332651,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,2,CL,AntarcticaCruise-20211208-1130,CLO,-65.09853,-57.49794,2021-12-08T00:00:00Z,NA
3617629428,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1291716538,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,250,FK,West Point Island,CLO,-60.697468,-51.353252,2021-12-08T00:00:00Z,NA
3587223976,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1310548817,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,250,FK,West Point Island,CLO,-60.697468,-51.353252,2021-12-08T00:00:00Z,NA
3546921509,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1327080536,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,250,FK,West Point Island,CLO,-60.697468,-51.353252,2021-12-08T00:00:00Z,NA
3690016332,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_ATL_NZ:OBS1293769184,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes chrysocome,14,NZ,Antipodes Island--Ringdove Bay,CLO,178.78522,-49.702072,2021-12-09T00:00:00Z,NA
